,AAPL,BTC-USD,CL=F,ETH-USD,GC=F,JPM,MSFT,QQQ,TSLA,^GSPC
2010-01-10 00:00:00+00:00,,,,,,,,,,
2010-01-17 00:00:00+00:00,-0.028955325824845845,,-0.05911518756758051,,-0.007141921506946437,-0.022635392156622313,0.0065022235654458764,-0.015151731372489975,,-0.007847398356794075
2010-01-24 00:00:00+00:00,-0.040532699047033896,,-0.04537292035611641,,-0.0368626657923953,-0.10923463294603852,-0.06354504436999306,-0.03755550915390883,,-0.0397486722972209
2010-01-31 00:00:00+00:00,-0.02919569251776712,,-0.022384459312951906,,-0.005708468969265671,-0.005633569406680322,-0.027303065880224534,-0.031515135973400984,,-0.016522140509639602
2010-02-07 00:00:00+00:00,0.017547835794484493,,-0.023599053610511973,,-0.028851804110029997,-0.016572576121596214,-0.00569414706072122,0.004429842938337731,,-0.007177450079946463
2010-02-14 00:00:00+00:00,0.024859667546323624,,0.04046787820773207,,0.03483571149371395,0.01682888571331478,-0.003217162114875715,0.017985555668240224,,0.008703485460364754
2010-02-21 00:00:00+00:00,0.006417356053139214,,0.07382850767994342,,0.028769894628155258,0.027350449319362962,0.034296996169496864,0.024157450640939156,,0.03081705073035844
2010-02-28 00:00:00+00:00,0.01452176394901242,,-0.0018811555724429347,,-0.0026790513158740175,0.04732595696476689,-0.0034817286663614533,-0.0015628718785186634,,-0.004228346368936289
2010-03-07 00:00:00+00:00,0.06768887017989775,,0.022835396521572883,,0.014646748265696119,0.01981670529451128,-0.0027945424302769192,0.03684652208343241,,0.030503536829065647
2010-03-14 00:00:00+00:00,0.034342702022600806,,-0.003195309829937134,,-0.029783579720253986,0.007910853443812609,0.02350639832714456,0.01961654596744199,,0.00986602023942183
2010-03-21 00:00:00+00:00,-0.01938344806481288,,-0.0069169935483232884,,0.005342060192759663,0.006927860207979491,0.010872873530480888,0.0038084540681000384,,0.008580577360857638
2010-03-28 00:00:00+00:00,0.038181892492955,,-0.008464082194675022,,-0.0028939008055773024,0.035496907012769224,0.0023631723944413287,0.010681888587693839,,0.005751118529351529
2010-04-04 00:00:00+00:00,0.02172014924319262,,0.0590940716699284,,0.018750852247985755,0.004665333957970097,-0.01700163418921235,0.0033277014604574003,,0.00981801646322008
2010-04-11 00:00:00+00:00,0.02436486448734594,,0.0005889089291315936,,0.03149591172872771,0.01755172554169964,0.03966898144126089,0.017903110610426674,,0.013715895078861564
2010-04-18 00:00:00+00:00,0.02293642414820827,,-0.019981639411016952,,-0.021590397711174866,-0.009396077595741884,0.010818314609325195,0.010146135856002061,,-0.001877218430484776
2010-04-25 00:00:00+00:00,0.09048549645388738,,0.02233408199858525,,0.014676533709405625,-0.013482509491176669,0.009410965957223242,0.019791150265194842,,0.0208772583672076
2010-05-02 00:00:00+00:00,-0.03662579614605237,,0.012027922825313845,,0.02314521333904809,-0.053943099161422724,-0.013658528543044841,-0.025663015216239902,,-0.02545101601419034
2010-05-09 00:00:00+00:00,-0.10162736092869688,,-0.13713626686180075,,0.025021199647214144,-0.04368335031088151,-0.07936114073963241,-0.0809740076328352,,-0.06601537112980733
2010-05-16 00:00:00+00:00,0.07338660267060322,,-0.04771897628190175,,0.01427777125508673,-0.02157592257576476,0.025203081110654786,0.03292499633761581,,0.022079139351798855
2010-05-23 00:00:00+00:00,-0.04636580442479191,,-0.02216821705297745,,-0.04303445750328798,0.004003307771592172,-0.07048429806757338,-0.04555666845990857,,-0.0431755102760669
2010-05-30 00:00:00+00:00,0.058349920307798384,,0.05459310161331105,,0.030573176894013586,-0.011805175443832404,-0.03951835924098876,0.0168069871808828,,0.001580169170584555
2010-06-06 00:00:00+00:00,-0.0035876961405918685,,-0.033822292168979334,,0.00329435330130479,-0.050787888953655484,-0.00038763099239146835,-0.01124678704125628,,-0.022774175322644596
2010-06-13 00:00:00+00:00,-0.009618228749291828,,0.031250345689877564,,0.010388276619245797,0.01241619813467773,-0.005053412436078146,0.009051466384731548,,0.024782366144709758
2010-06-20 00:00:00+00:00,0.07798029155547424,,0.04505268444019832,,0.022767506927473705,0.028214430857613795,0.02994475232542059,0.03432865154014718,,0.02345851726349259
2010-06-27 00:00:00+00:00,-0.027259079613352943,,0.021533776125614964,,-0.0011141285225277685,0.006613839656102888,-0.07498137778675484,-0.0355383366192875,,-0.03714646356486292
2010-07-04 00:00:00+00:00,-0.07697910077358557,,-0.08906546917442705,,-0.03930355097940994,-0.09462780428076911,-0.05273218082156283,-0.06384677773572903,,-0.05162767898974427
2010-07-11 00:00:00+00:00,0.05007382832759442,,0.0533081350450358,,0.0018203986589995034,0.08092218265474811,0.042076443540971335,0.04938456254812119,-0.09844007923616697,0.05274146761400874
2010-07-18 00:00:00+00:00,-0.03815814504964847,,-0.0010518633772286527,,-0.018018485319094647,0.003853816518382293,0.02522487417357152,-0.00629577225796853,0.17076079712832049,-0.012208208467604103
2010-07-25 00:00:00+00:00,0.03939002228429285,,0.03832975967954677,,-0.0002525982538934666,0.021058732685139827,0.03629572158008664,0.03805784104402816,0.03100625616983312,0.03486335218138572
2010-08-01 00:00:00+00:00,-0.01040228476538834,,-0.0003799963147532736,,-0.005064584343965517,0.01123427544282584,0.0,-0.005442233483232977,-0.06550975628228262,-0.000961827253387832
2010-08-08 00:00:00+00:00,0.010978842417300787,,0.02192383541248061,,0.018196865749090626,0.003964613520728337,-0.010124309751213837,0.020525728117808808,-0.017708246886600713,0.018028266790252354
2010-08-15 00:00:00+00:00,-0.04317319810959788,,-0.068063905332132,,0.009510884882407016,-0.07547858430752996,-0.04605463505404831,-0.04460716450488531,-0.06702611924127362,-0.03852555760674413
2010-08-22 00:00:00+00:00,0.0021652131168762587,,-0.0259336041991041,,0.010073322868524607,-0.009646081562883733,-0.001671062572857636,0.004462112161111429,0.04169492838342605,-0.007029568403818055
2010-08-29 00:00:00+00:00,-0.032653318776887354,,0.023011162901943816,,0.0071452471928826035,-0.014646510771398861,-0.0124589016186966,-0.019104193348097126,0.03093037150030759,-0.00664707064251578
2010-09-05 00:00:00+00:00,0.0685738051335446,,-0.0076117040749539315,,0.010622948303770667,0.06786325827019932,0.014932388463100316,0.04307987868041122,0.06628187781437696,0.03681209014205271
2010-09-12 00:00:00+00:00,0.0177714590051364,,0.02449640570114696,,-0.0037694645137600854,0.014949952822508637,-0.01828047711290692,0.012741674607268737,-0.04270371751509997,0.004552765177822011
2010-09-19 00:00:00+00:00,0.044404247662324176,,-0.03717693172341187,,0.024682794188978053,0.007517079517155958,0.055853014720303414,0.031730969657696534,0.002970348777046231,0.014352740534892258
2010-09-26 00:00:00+00:00,0.0597330441344056,,0.037700024672233,,0.015865960915595216,-0.00776859881530814,-0.017600710182419224,0.03420729453053927,-0.006447077319446895,0.020297477344358845
2010-10-03 00:00:00+00:00,-0.03409922288388414,,0.0644241709287668,,0.015390201377748129,-0.02393163705365701,-0.016273797605669774,-0.013175298846736575,0.024570976569797842,-0.002117777675790314
2010-10-10 00:00:00+00:00,0.040067908950232885,,0.013151697052559289,,0.021126204920851946,0.01408968951520801,0.00776351278898922,0.014986217346604188,-0.008286416117117664,0.016362843117337267
2010-10-17 00:00:00+00:00,0.06792917182299238,,-0.0172050321770215,,0.01981431534560235,-0.05651479000856523,0.03871942948502904,0.03437721628949298,0.005369581673080035,0.009430496187768039
2010-10-24 00:00:00+00:00,-0.023369092587775118,,0.00540080403016207,,-0.034653774449276364,0.01469613815568596,-0.006284542178367896,0.0029087695041430574,0.00872518927806486,0.005840819012419685
2010-10-31 00:00:00+00:00,-0.021333761601151326,,-0.0031878660132620374,,0.024390506990301507,-0.0018583842792591946,0.04957796007110086,0.010402646419371404,0.05264395919356627,0.0001521790730713114
2010-11-07 00:00:00+00:00,0.05226809294034811,,0.06443871589123731,,0.029191785933579385,0.08430571507167768,0.00672649602021509,0.028154944349802303,0.11247781096759338,0.03536111168890859
2010-11-14 00:00:00+00:00,-0.02911487027423453,,-0.02294401317066925,,-0.023094394166326807,-0.03302583079856625,-0.021837986580575598,-0.02185057732407705,0.1996286831066396,-0.021971486919406993
2010-11-21 00:00:00+00:00,-0.0042291616960663005,,-0.040512723632748104,,-0.009714584318258583,-0.005061853984470748,-0.0162003928790386,-0.000762249749764611,0.03781493976793148,0.0004335411074028182
2010-11-28 00:00:00+00:00,0.026604885654038395,,0.02722985375189855,,0.0074416240679902835,-0.04967893035064969,-0.017275332864296816,0.005701489357289127,0.1307849309360668,-0.00864751638122801
2010-12-05 00:00:00+00:00,0.007716015368429478,,0.06281336098474433,,0.031147493515276646,0.05474078433512056,0.06775101612913617,0.020630816563858952,-0.11477959621673448,0.029255050564701148
2010-12-12 00:00:00+00:00,0.009780286443944899,,-0.01582134368448606,,-0.015127345163228459,0.044923713544966846,0.01177323904993531,0.011443544985897478,0.0009521610220997573,0.012729878545142024
2010-12-19 00:00:00+00:00,0.00015623677715287886,,0.002616413877916122,,-0.004126158224244283,-0.04341026696953233,0.020275794667210505,0.0025311960871740517,-0.005088700760454506,0.0028257439839699384
2010-12-26 00:00:00+00:00,0.009283011429622534,,0.038884256026876736,,0.0010150254090145888,0.058977337081709845,0.014235047435845569,0.004027100634740617,-0.04134044783493248,0.01028528115826751
2011-01-02 00:00:00+00:00,-0.003219032028505982,,-0.0014216731931002032,,0.029347703266871764,0.008047435212227881,-0.013876100297431186,-0.005128271754047832,-0.1221546730673944,0.0006920073815164796
2011-01-09 00:00:00+00:00,0.041178851552545095,,-0.03734895447250061,,-0.037715952937388275,0.029502204551127134,0.024421439759078036,0.025560750226452603,0.05870132221531812,0.010960345429715804
2011-01-16 00:00:00+00:00,0.03611256268504351,,0.039098393620971575,,-0.005936457401455307,0.028686646535427247,-0.010545339461646968,0.020023868646003605,-0.0923047067533769,0.016953383983280303
2011-01-23 00:00:00+00:00,-0.06447718958947722,,-0.02690447675284157,,-0.01436318779759992,0.00842532745385591,-0.009943145358201863,-0.02343012439870768,-0.11120300943454658,-0.007676862326775875
2011-01-30 00:00:00+00:00,0.028305357537656867,,0.002577706459223512,,-0.00022377509403766893,-0.016698017347710755,-0.009682434476808065,0.0008976146808237324,0.04123877384527621,-0.005477247206689279
2011-02-06 00:00:00+00:00,0.030473924490394627,,-0.0034758970588331054,,0.0056527466669724314,0.0011214463895239044,0.0007203057876876352,0.029177087572115127,-0.023173768432553154,0.026694454864231824
2011-02-13 00:00:00+00:00,0.02943266685482568,,-0.03952174548994062,,0.008566609713136539,0.043447121026244324,-0.01890293931477413,0.01830486414241383,-0.008991748663080374,0.013848623353376643
2011-02-20 00:00:00+00:00,-0.01778378916392414,,0.007218509881928548,,0.02059672316403694,0.030244373078388575,-0.0011036068689581375,0.004950007581643585,-0.0030154610459724824,0.01037371225374571
2011-02-27 00:00:00+00:00,-0.006869396932752338,,0.12707206824733921,,0.014659349872640495,-0.02788496357210305,-0.01902660680142006,-0.018560552866495442,0.01838071147960906,-0.01737254372688131
2011-03-06 00:00:00+00:00,0.03344139783187321,,0.06467899993316446,,0.013747617322005492,-0.025164530613570716,-0.02285851226144538,0.005535822376465057,0.055203305177910986,0.0009617608395644188
2011-03-13 00:00:00+00:00,-0.022500622157336253,,-0.03171775244400354,,-0.0047022238353780456,0.004821481248735561,-0.010459007637128894,-0.025862282731526156,-0.03590722956580987,-0.01285140107082551
2011-03-20 00:00:00+00:00,-0.06248210291904517,,-0.0008901149358025614,,-0.003947263557342211,0.0,-0.03486887266501319,-0.03537045497747314,-0.04721267248113445,-0.019408517486571384
2011-03-27 00:00:00+00:00,0.06120258755435053,,0.041949307517169764,,0.0071780400895483576,0.0026201887807457886,0.03252982481917511,0.04295699990756645,-0.009188384118689136,0.02668106928531144
2011-04-03 00:00:00+00:00,-0.020055478959733707,,0.02381288922438408,,0.0014014437401413111,0.010628286930713157,-0.005479342724323647,0.010848869625572176,0.1585987683957626,0.014065619573626276
2011-04-10 00:00:00+00:00,-0.027958596010706074,,0.043952150960246836,,0.031227799455191895,0.015924353143287318,0.022891319435292653,-0.008915475044894322,-0.006396817466715015,-0.0031872702187249716
2011-04-17 00:00:00+00:00,-0.022943225951304044,,-0.028142987397895593,,0.008044133091143555,-0.0425223002367549,-0.027217720496245303,-0.005281419468781037,-0.03495672420717954,-0.006412764330386846
2011-04-24 00:00:00+00:00,0.06856476558224729,,0.023700115366660897,,0.011979331706730805,-0.004688897140279729,0.005895227862951964,0.029395939371919973,0.04435018412312772,0.013323156121519748
2011-05-01 00:00:00+00:00,-0.0016263562208990246,,0.014499408650962145,,0.03452228912186866,0.02103936306756941,0.015552089602966277,0.012604395344924262,0.03165500930306122,0.019423104253381188
2011-05-08 00:00:00+00:00,-0.009960102576940584,,-0.15901929527057812,,-0.042537293551193234,-0.0130147866568572,-0.0019307640225155558,-0.010378696613138632,-0.017544345198119503,-0.01731676391774843
2011-05-15 00:00:00+00:00,-0.017929417056200162,,0.025099129853114313,,0.001474283762430183,-0.04286836513728447,-0.033009020918471826,-0.001026698228090179,0.01573123964813539,-0.0018147569495487292
2011-05-22 00:00:00+00:00,-0.015628155055607773,,-0.001606946841729012,,0.01025924929184355,-0.0004636747573844867,-0.015277140090171887,-0.011017467766960271,0.015130031763086057,-0.0033694772011691144
2011-05-29 00:00:00+00:00,0.0065120122662077244,,0.010995697610492615,,0.018062294678132647,-0.007914506655925094,0.010964968983596453,-0.00590259299175605,0.054951041298315864,-0.0016289362431856714
2011-06-05 00:00:00+00:00,0.01771352093757189,,-0.003685031028136296,,0.0035087120751304372,-0.028925708139465846,-0.03493280535114241,-0.018984876052617655,0.019437756825295138,-0.0235182896235115
2011-06-12 00:00:00+00:00,-0.05242199768041763,,-0.009322911445569846,,-0.008533404157415105,-0.012587747210639922,-0.008400182588765176,-0.030815678481448127,-0.07832975599983891,-0.022699119030852206
2011-06-19 00:00:00+00:00,-0.0174574908598196,,-0.06533783304411743,,0.006520628319856206,-0.006109107897423026,0.022932517270557423,-0.013438912740949533,-0.05004683277442304,0.0004090648048331687
2011-06-26 00:00:00+00:00,0.018837214534797513,,-0.020090792672315724,,-0.025074510276699862,-0.032634066619162974,0.001647001909135432,0.010908772360043109,0.039583330779250844,-0.0024016617278376563
2011-07-03 00:00:00+00:00,0.050517795273001424,,0.04062889428861559,,-0.012203417419823743,0.05769685170658328,0.06838867796527542,0.06289389465566024,0.05125715801454344,0.05462770362788597
2011-07-10 00:00:00+00:00,0.04681031505293816,,0.013184187110180295,,0.03896633360951653,-0.020408741735280924,0.03400461198729494,0.019155474889619578,-0.007262665358647345,0.0030781100596834485
2011-07-17 00:00:00+00:00,0.014380032207252121,,0.010752801530676767,,0.031046950782273087,-0.01883101204616281,-0.005214443033536287,-0.020192390028262067,-0.043631677113853025,-0.020798236486340677
2011-07-24 00:00:00+00:00,0.07489443503046257,,0.026687240277332314,,0.007207576968845597,0.05380365152766282,0.027621251007911417,0.029802264625842418,0.060155257728396666,0.021705675999453406
2011-07-31 00:00:00+00:00,-0.007196238865167387,,-0.042651101186503566,,0.016720725936120662,-0.042116479160079455,-0.0047337435016765956,-0.027212843447241196,-0.038988737415605074,-0.04000077453554276
2011-08-07 00:00:00+00:00,-0.0441374036174861,,-0.09669044199800027,,0.012511224433235591,-0.07306301743550732,-0.06482991406239243,-0.07461195714611679,-0.15025339704051666,-0.07460336213715124
2011-08-14 00:00:00+00:00,0.008979270998667478,,-0.01741597541121183,,0.05395224088241847,-0.045988147584273366,-0.02284506609713082,-0.004841489462197248,0.08194486967197809,-0.01729925592566383
2011-08-21 00:00:00+00:00,-0.05720328889292022,,-0.03722686038937246,,0.06059085976794093,-0.04441344701628415,-0.03644064154619647,-0.06836656155787108,-0.16536213811560885,-0.04802996412234503
2011-08-28 00:00:00+00:00,0.0745326759950483,,0.037109794423371346,,-0.030087391023582388,0.05273330424460652,0.04869148301973951,0.060119037062977464,0.06215315372254363,0.0463233911651991
2011-09-04 00:00:00+00:00,-0.02515839213940504,,0.012571393633558187,,0.04341156972736497,-0.044614750590917227,0.021547854274619867,0.0028190567687705337,-0.02820701717388475,-0.0024077893360523145
2011-09-11 00:00:00+00:00,0.009128501142636233,,0.009096740018147958,,-0.009275918026416925,-0.0764879300022951,-0.0023279188015907933,-0.0018785688345263126,-0.004344284908135952,-0.01695770439672702
2011-09-18 00:00:00+00:00,0.05919579424505809,,0.00821923843150472,,-0.024152761273003854,0.041221213784437806,0.05222476320506591,0.06400296990288055,0.11618572934486585,0.05214157716064809
2011-09-25 00:00:00+00:00,0.009443525824086177,,-0.09673229972640443,,-0.10131569173590392,-0.12201717255525249,-0.0789982467708396,-0.044074125860930395,0.02223182382296805,-0.06768319815771198
2011-10-02 00:00:00+00:00,-0.058518119172057514,,-0.008173595263621113,,-0.010497641114182778,0.017752862019858283,-0.006807210193246119,-0.03113507897121152,-0.07843309141730263,-0.004418297241938318
2011-10-09 00:00:00+00:00,-0.030676629411279646,,0.04662339507136829,,0.008663899769041179,0.027837372352426906,0.05319997452934862,0.029656448763374598,0.10129298766038322,0.021024979451738562
2011-10-16 00:00:00+00:00,0.13204278609615935,,0.045007001465351734,,0.028527730267784827,0.038029691189443035,0.038120965554716356,0.07326203522079616,0.03852240589116226,0.05809939290152092
2011-10-23 00:00:00+00:00,-0.07152673954551168,,0.006888643295254371,,-0.028160727822744726,0.0468621277795061,-0.00404169868261438,-0.015241121340258772,-0.0007130874871858956,0.011101200307353945
2011-10-30 00:00:00+00:00,0.030285114773807926,,0.06553914376296313,,0.06573802080489706,0.09334983483798841,-0.006649202308189537,0.028219386970666557,0.06357892172777263,0.03712963572175275
2011-11-06 00:00:00+00:00,-0.011699142973026315,,0.010022500275733759,,0.005197839865635417,-0.0770262408591157,-0.027430064563912445,-0.0195311503016919,0.07852233144348683,-0.02510452526643411
2011-11-13 00:00:00+00:00,-0.0398087284108498,,0.048961869192694955,,0.018178185288324638,-0.020521698730896907,0.024832231324850084,0.0008645675215826489,0.04033916559283061,0.008438395537898897
2011-11-20 00:00:00+00:00,-0.025490092326790437,,-0.016089900973787645,,-0.035764901581891266,-0.08330312664019628,-0.054192097812063855,-0.04327372019641981,-0.03140386318461144,-0.038883665230388054
2011-11-27 00:00:00+00:00,-0.03079410002234989,,-0.006591918174629089,,-0.02299083831215603,-0.07245111023402125,-0.040328247500204834,-0.04655420620348658,-0.029257894835198674,-0.04800609972080131
2011-12-04 00:00:00+00:00,0.06940554164740015,,0.042387395521650884,,0.03583777545994111,0.1267935058466506,0.037161377195067055,0.06833676376402609,0.050503202098157604,0.07128423939305459
2011-12-11 00:00:00+00:00,0.010008965216164827,,-0.015471640662190816,,-0.01977054435080432,0.025951599001512546,0.018853824559266163,0.007039736967845172,-0.07028083868401493,0.008729835944605293
2011-12-18 00:00:00+00:00,-0.03253423589377029,,-0.060970521667494844,,-0.0708796610528673,-0.03965489100142739,0.011605366661792174,-0.03567179681096756,-0.10307186517085616,-0.028714749462239612
2011-12-25 00:00:00+00:00,0.05690306389303918,,0.06368283070569912,,0.0056869670467333665,0.051340404421498745,0.0011536545316184097,0.021994883759259225,-0.0035780095007758007,0.03676076359017582
2012-01-01 00:00:00+00:00,0.004132486545317209,,-0.008563837185289061,,-0.02453988611916596,-0.009577850020570156,-0.0026933451861276413,-0.00359415257020073,0.023380463993592324,-0.006127799714247168
2012-01-08 00:00:00+00:00,0.042065364072885185,,0.027248511882015627,,0.03161891758986801,0.06869897152055687,0.07956887992529661,0.03485063062096359,-0.05950917929369778,0.015942597681569862
2012-01-15 00:00:00+00:00,-0.0061504719469318205,,-0.02856481727752078,,0.008809574194917612,0.01571246244893123,0.004967915075890653,0.006379810124433445,-0.16617635409605805,0.008788795611001035
2012-01-22 00:00:00+00:00,0.0011661987987661919,,-0.0024345504883188846,,0.020218609873842268,0.03930715439581435,0.05039021986580705,0.026962329183374448,0.15458937444735504,0.02018908440892641
2012-01-29 00:00:00+00:00,0.06221627122426314,,0.011110087945847448,,0.040117349892134106,-0.0040229842686866964,-0.01628825126788732,0.010485276984436437,0.09769970811325927,0.0007219269807334623
2012-02-05 00:00:00+00:00,0.027345974094775904,,-0.01742699902808824,,0.0035161436099986,0.028349732327446055,0.033970077333469975,0.02695148813576569,0.060203729959479424,0.021472151038617392
2012-02-12 00:00:00+00:00,0.07082966483742179,,0.00844747636237175,,-0.008436416197099065,-0.01765767626780917,0.008560942068787377,0.006745654660882239,-0.0016067691811245926,-0.0016818430724734753
2012-02-19 00:00:00+00:00,0.017478816811727957,,0.0452754238468097,,0.0006960677552817326,0.02260870708785805,0.030854496942279142,0.01525064033918332,0.11728270416947353,0.013750852502571912
2012-02-26 00:00:00+00:00,0.03961281138757554,,0.06133088295917807,,0.02891959222023576,-0.004951030820048879,0.007333118612231335,0.008320787878495007,-0.03550995731198237,0.003307710701665001
2012-03-04 00:00:00+00:00,0.04266364742905921,,-0.02836610741128759,,-0.03806534725674478,0.059579179899692615,0.018880585979113094,0.014127589937173085,0.00855568915197385,0.0028442348039153394
2012-03-11 00:00:00+00:00,-1.8212308771941474e-05,,0.006539066575787103,,0.0012281637599353215,0.009796720626744242,-0.0028098595986009675,0.002309774403780724,0.02035564775402265,0.0009049372880825417
2012-03-18 00:00:00+00:00,0.07148856031546104,,-0.003170794121061249,,-0.03291648411302097,0.08275724017121076,0.018889020257868334,0.024503611489318743,0.01655774112552089,0.02400084096688665
2012-03-25 00:00:00+00:00,0.017738463784745237,,-0.0017762339241209064,,0.004099136927946797,0.013150826100924492,-0.01826408243262358,0.006294068499179779,-0.03573876064836202,-0.005040605343435108
2012-04-01 00:00:00+00:00,0.005854656373395244,,-0.03669005668484312,,0.004202191196753117,0.017995017497510382,0.007779950859516706,0.009071392237077992,0.0886728396053859,0.008098181204787088
2012-04-08 00:00:00+00:00,0.055365381654406534,,0.002811041677327987,,-0.02474506039571271,-0.029794548201806253,-0.023206052300308894,0.002513031836518399,-0.07700400349396419,-0.007404152704118275
